#,BPM,Genres,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Camelot,Duration_sec,Genre,genre_encoded,Key_encoded,Camelot_encoded,Has_Tekno,Has_Acid,Has_Industrial,Has_Rave,Has_Warehouse,Has_Minimal,Has_Trance,Has_House,Has_Bass,Has_Dark
153,148,psytrance,54,98,0,86,40,0,30,-7,A Major,4,11B,480.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
154,148,psytrance,68,90,0,85,35,0,70,-10,G Major,4,9B,462.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
155,145,"psytrance, trance",62,97,0,84,28,0,30,-5,G#/A♭ Major,4,4B,466.0,Trance,4,22,13,0,0,0,0,0,0,1,0,0,0
156,148,psytrance,68,97,0,84,42,0,10,-6,G Major,3,9B,393.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
157,151,psytrance,70,96,0,83,64,0,10,-10,B Minor,4,10A,446.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
158,148,psytrance,63,99,0,77,36,0,10,-6,B Minor,5,10A,478.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
159,148,psytrance,63,97,0,76,19,0,30,-6,A Major,4,11B,421.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
160,147,psytrance,68,90,0,81,28,0,10,-10,F#/G♭ Major,4,2B,459.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
161,149,psytrance,69,91,0,85,40,0,10,-5,C♯/D♭ Major,4,3B,463.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
162,147,psytrance,69,98,0,85,33,0,10,-5,G Major,4,9B,411.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
163,150,psytrance,55,94,0,86,63,0,30,-5,B Minor,4,10A,395.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
164,147,psytrance,71,98,0,88,35,0,70,-5,C♯/D♭ Major,3,3B,424.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
165,150,psytrance,51,98,0,81,34,0,0,-5,C♯/D♭ Major,4,3B,416.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
166,148,psytrance,54,92,0,86,28,0,60,-6,G Minor,4,6A,438.0,Trance,4,21,16,0,0,0,0,0,0,1,0,0,0
167,152,psytrance,50,87,0,79,35,0,40,-8,A Major,4,11B,513.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
168,143,psytrance,62,83,0,88,17,0,30,-9,F#/G♭ Minor,4,11A,532.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
169,147,psytrance,60,99,0,82,10,0,10,-4,D Major,4,10B,493.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
170,148,psytrance,52,94,0,86,15,0,10,-8,F#/G♭ Major,3,2B,448.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
171,149,psytrance,54,96,0,82,27,0,30,-7,B Minor,4,10A,407.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
172,147,psytrance,75,92,0,83,47,0,30,-6,G Major,4,9B,420.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
173,148,"psytrance, trance",74,91,0,87,60,0,30,-6,G Major,4,9B,449.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
174,148,psytrance,68,94,0,88,25,0,10,-8,B Minor,4,10A,430.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
175,146,psytrance,68,94,0,84,34,0,10,-7,A Major,4,11B,427.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
176,149,psytrance,63,89,0,84,11,0,20,-6,C♯/D♭ Minor,4,12A,468.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
177,147,psytrance,71,92,0,84,54,0,10,-7,G#/A♭ Minor,4,1A,431.0,Trance,4,23,6,0,0,0,0,0,0,1,0,0,0
178,150,psytrance,60,96,0,84,31,0,10,-6,C♯/D♭ Minor,3,12A,417.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
179,146,psytrance,69,95,0,86,60,0,20,-6,A Major,4,11B,414.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
180,146,psytrance,70,91,0,80,19,0,10,-8,C♯/D♭ Major,4,3B,430.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
181,155,psytrance,53,97,0,72,53,0,70,-7,F Minor,4,4A,342.0,Trance,4,17,12,0,0,0,0,0,0,1,0,0,0
182,145,psytrance,74,96,0,86,26,0,50,-6,C♯/D♭ Major,4,3B,452.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
183,148,psytrance,57,97,0,93,27,0,10,-7,C♯/D♭ Major,4,3B,395.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
184,150,psytrance,69,99,0,80,42,0,40,-7,G Major,4,9B,438.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
185,147,psytrance,55,98,0,78,18,0,10,-7,C♯/D♭ Major,4,3B,451.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
186,152,psytrance,57,96,1,86,52,0,30,-9,B Minor,4,10A,433.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
187,148,psytrance,60,98,0,76,16,0,90,-7,A#/B♭ Minor,3,3A,402.0,Trance,4,3,10,0,0,0,0,0,0,1,0,0,0
188,148,psytrance,57,99,0,80,55,0,0,-4,B Minor,4,10A,430.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
189,147,psytrance,72,97,0,86,22,0,0,-7,B Major,4,1B,458.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
190,148,"psytrance, ",55,95,0,84,54,0,30,-8,C♯/D♭ Major,4,3B,541.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
191,148,psytrance,56,91,0,65,11,0,20,-7,G#/A♭ Minor,4,1A,492.0,Trance,4,23,6,0,0,0,0,0,0,1,0,0,0
192,147,psytrance,75,81,0,85,31,0,10,-7,G Major,4,9B,424.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
193,150,psytrance,65,97,0,75,32,0,10,-6,C♯/D♭ Major,4,3B,443.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
194,157,psytrance,53,93,0,75,35,0,30,-8,B Minor,4,10A,394.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
195,145,"psytrance, trance",66,94,0,83,20,0,40,-8,F#/G♭ Major,4,2B,470.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
196,150,psytrance,74,97,0,82,47,0,30,-5,G Major,3,9B,492.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
197,147,psytrance,71,98,0,79,45,0,30,-6,G Major,4,9B,411.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
198,152,psytrance,56,95,0,72,44,0,30,-8,C♯/D♭ Major,4,3B,440.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
199,148,psytrance,53,91,0,86,16,0,10,-8,G Major,4,9B,478.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
200,146,psytrance,76,89,0,84,59,0,0,-8,F#/G♭ Minor,4,11A,420.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
201,147,psytrance,58,89,0,75,20,0,20,-10,C♯/D♭ Major,4,3B,442.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
202,147,psytrance,72,98,0,80,49,0,70,-5,F#/G♭ Minor,4,11A,439.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
203,150,psytrance,59,99,0,90,20,0,70,-6,B Minor,4,10A,467.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
204,150,"psytrance, trance",61,98,0,85,21,0,10,-5,C♯/D♭ Minor,4,12A,449.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
205,150,psytrance,59,92,0,86,13,0,20,-9,C♯/D♭ Minor,4,12A,451.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
206,148,psytrance,69,94,0,86,46,0,10,-8,B Minor,4,10A,448.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
207,148,psytrance,63,93,0,81,57,0,30,-7,C♯/D♭ Major,3,3B,458.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
208,149,"psytrance, trance",63,98,0,84,32,0,50,-6,F#/G♭ Major,4,2B,480.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
209,148,psytrance,69,96,0,86,39,0,60,-6,G Major,4,9B,454.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
210,152,psytrance,54,96,0,73,19,0,40,-7,C♯/D♭ Minor,4,12A,476.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
211,150,psytrance,55,98,0,81,73,0,30,-8,C♯/D♭ Minor,4,12A,467.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
212,149,psytrance,66,95,0,89,27,0,20,-7,E Minor,3,9A,457.0,Trance,4,15,22,0,0,0,0,0,0,1,0,0,0
213,145,psytrance,56,98,0,87,34,0,70,-6,G Major,4,9B,435.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
214,147,psytrance,57,89,0,87,19,0,0,-5,G Major,3,9B,476.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
215,152,psytrance,46,97,0,84,54,0,10,-7,B Minor,3,10A,506.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
216,148,psytrance,74,93,0,79,44,0,10,-8,G Major,4,9B,530.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
217,148,psytrance,55,93,0,81,15,0,80,-7,C♯/D♭ Major,3,3B,447.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
218,148,psytrance,56,89,0,80,8,0,90,-6,D Major,4,10B,470.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
219,148,psytrance,54,92,0,82,28,0,60,-6,G Minor,4,6A,438.0,Trance,4,21,16,0,0,0,0,0,0,1,0,0,0
220,150,psytrance,60,91,0,79,41,0,10,-8,D Major,4,10B,409.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
221,154,"psytrance, trance",56,95,0,84,59,0,30,-6,E Major,4,12B,427.0,Trance,4,14,5,0,0,0,0,0,0,1,0,0,0
222,147,psytrance,64,87,0,83,27,0,60,-8,B Major,4,1B,536.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
223,147,psytrance,60,95,0,85,15,0,10,-7,C♯/D♭ Major,4,3B,385.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
224,148,psytrance,46,86,0,82,48,0,40,-9,A Major,4,11B,455.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
225,148,psytrance,72,97,0,80,51,0,90,-5,C♯/D♭ Major,4,3B,460.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
226,150,psytrance,58,95,0,90,61,0,20,-7,C♯/D♭ Major,4,3B,379.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
227,149,psytrance,58,99,0,72,16,0,70,-6,E Minor,3,9A,525.0,Trance,4,15,22,0,0,0,0,0,0,1,0,0,0
228,148,psytrance,54,82,0,91,53,10,10,-10,G Major,4,9B,471.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
229,148,psytrance,61,94,0,80,17,0,40,-7,C♯/D♭ Minor,4,12A,405.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
230,150,psytrance,59,95,0,81,23,0,90,-7,B Minor,3,10A,428.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
231,152,psytrance,55,99,0,81,36,0,40,-6,C♯/D♭ Major,4,3B,438.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
232,154,psytrance,57,89,0,77,52,0,20,-10,C♯/D♭ Major,4,3B,501.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
233,148,psytrance,54,95,0,89,43,0,70,-9,B Minor,3,10A,534.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
234,145,"psytrance, trance",73,85,0,86,41,0,30,-8,D Major,3,10B,431.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
235,145,"psytrance, trip hop",59,93,0,80,63,0,50,-9,F#/G♭ Minor,4,11A,419.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
236,147,psytrance,52,99,0,83,47,0,90,-8,C♯/D♭ Major,4,3B,461.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
237,76,"psytrance, electroclash, eurodance",48,91,0,75,45,0,10,-10,B Minor,4,10A,435.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
238,149,psytrance,63,93,0,86,12,0,30,-8,D Major,4,10B,426.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
239,150,psytrance,59,99,0,78,15,0,60,-8,D Major,4,10B,489.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
240,150,psytrance,50,89,0,88,47,0,80,-7,C Major,4,8B,481.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
241,146,psytrance,66,87,0,86,6,0,10,-7,G Major,4,9B,532.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
242,149,psytrance,67,90,0,77,49,0,40,-5,B Minor,3,10A,415.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
243,148,"psytrance, trance",66,98,0,77,48,0,0,-6,F#/G♭ Major,4,2B,431.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
244,148,psytrance,70,96,0,87,23,0,10,-6,C♯/D♭ Minor,4,12A,460.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
245,152,psytrance,54,92,0,70,14,0,20,-8,B Minor,4,10A,423.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
246,146,psytrance,64,79,0,85,19,0,60,-7,A#/B♭ Minor,4,3A,454.0,Trance,4,3,10,0,0,0,0,0,0,1,0,0,0
247,150,psytrance,74,94,0,86,15,0,10,-7,G#/A♭ Major,4,4B,532.0,Trance,4,22,13,0,0,0,0,0,0,1,0,0,0
248,146,psytrance,75,79,0,86,56,0,60,-8,B Major,4,1B,417.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
249,150,"christian rock, christian, psytrance, trance",56,99,0,84,66,0,30,-5,F#/G♭ Minor,3,11A,425.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
250,150,psytrance,63,94,0,74,70,0,30,-6,A Major,4,11B,419.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
251,148,psytrance,52,96,0,87,49,0,10,-7,F#/G♭ Minor,4,11A,465.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
252,150,psytrance,48,78,0,75,23,0,30,-10,C♯/D♭ Major,4,3B,426.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
253,150,"psytrance, trance",55,96,0,71,27,0,10,-6,D Major,3,10B,446.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
254,147,psytrance,65,87,0,84,38,0,10,-7,G Major,3,9B,453.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
255,148,psytrance,74,100,0,84,45,0,20,-4,C♯/D♭ Major,4,3B,462.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
256,145,psytrance,69,87,0,76,38,0,60,-7,F#/G♭ Major,4,2B,478.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
257,152,psytrance,51,96,0,94,70,0,50,-9,F#/G♭ Minor,4,11A,385.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
258,146,psytrance,69,95,0,77,24,0,30,-6,C Major,4,8B,407.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
259,148,psytrance,62,94,0,80,45,0,30,-6,G Major,4,9B,476.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
260,153,psytrance,52,95,0,83,30,0,10,-6,C♯/D♭ Major,4,3B,476.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
261,149,psytrance,63,96,0,84,56,0,0,-9,A Major,4,11B,528.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
262,146,psytrance,72,91,0,79,23,0,40,-7,G Major,4,9B,440.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
263,147,psytrance,66,100,0,81,43,0,40,-7,F#/G♭ Major,4,2B,432.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
264,150,psytrance,69,93,0,83,9,0,30,-7,A Major,4,11B,442.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
265,148,psytrance,61,88,0,78,58,0,20,-8,C♯/D♭ Minor,4,12A,497.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
266,147,psytrance,62,96,0,76,23,0,60,-7,B Major,4,1B,457.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
267,148,psytrance,56,91,0,65,11,0,20,-7,G#/A♭ Minor,4,1A,492.0,Trance,4,23,6,0,0,0,0,0,0,1,0,0,0
268,150,psytrance,66,95,0,80,69,0,10,-6,F Minor,4,4A,440.0,Trance,4,17,12,0,0,0,0,0,0,1,0,0,0
269,146,psytrance,54,92,0,71,16,0,30,-10,G Major,4,9B,597.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
270,148,psytrance,63,89,1,82,15,0,20,-8,C♯/D♭ Minor,4,12A,413.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
271,152,psytrance,52,97,0,79,43,0,10,-6,A#/B♭ Minor,4,3A,486.0,Trance,4,3,10,0,0,0,0,0,0,1,0,0,0
272,148,psytrance,51,99,0,90,13,0,30,-6,F Minor,4,4A,468.0,Trance,4,17,12,0,0,0,0,0,0,1,0,0,0
273,148,"psytrance, trance",74,92,0,86,51,0,30,-6,G#/A♭ Minor,4,1A,398.0,Trance,4,23,6,0,0,0,0,0,0,1,0,0,0
274,148,psytrance,59,99,0,88,46,0,30,-6,B Minor,4,10A,458.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
275,145,"psytrance, trance",59,96,0,84,22,0,10,-8,F#/G♭ Major,4,2B,539.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
276,150,psytrance,66,95,0,85,36,0,20,-7,B Minor,4,10A,454.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
277,152,psytrance,57,92,0,80,13,0,10,-6,G#/A♭ Minor,4,1A,448.0,Trance,4,23,6,0,0,0,0,0,0,1,0,0,0
278,148,psytrance,63,99,0,84,21,0,40,-10,C♯/D♭ Major,4,3B,459.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
279,153,psytrance,55,87,0,82,75,0,60,-9,A Major,4,11B,477.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
280,148,psytrance,62,97,0,87,43,0,10,-6,G Major,4,9B,425.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
281,147,psytrance,55,94,0,90,13,0,0,-9,F Minor,4,4A,541.0,Trance,4,17,12,0,0,0,0,0,0,1,0,0,0
282,150,"psytrance, progressive trance, trance",53,95,0,63,32,0,40,-7,C♯/D♭ Major,4,3B,543.0,Melodic Techno,2,8,11,0,0,0,0,0,0,1,0,0,0
283,148,psytrance,70,99,0,87,55,0,90,-6,D#/E♭ Minor,4,2A,540.0,Trance,4,13,8,0,0,0,0,0,0,1,0,0,0
284,145,"psytrance, bhangra",69,91,0,80,41,0,20,-7,E Major,4,12B,410.0,Trance,4,14,5,0,0,0,0,0,0,1,0,0,0
285,147,psytrance,66,98,0,86,22,0,30,-6,G Major,4,9B,401.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
286,146,psytrance,74,93,0,89,37,0,10,-7,G Major,4,9B,527.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
287,148,psytrance,58,96,0,87,78,0,10,-7,C♯/D♭ Minor,4,12A,436.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
288,148,psytrance,59,72,4,69,29,0,10,-13,A Major,4,11B,466.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
289,149,psytrance,65,94,0,82,47,0,20,-6,A Major,4,11B,413.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
290,148,psytrance,64,97,0,79,51,0,10,-5,G Major,4,9B,416.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
291,146,psytrance,67,99,0,81,60,0,10,-6,D Major,4,10B,514.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
292,147,psytrance,72,93,0,88,52,0,10,-7,G Major,4,9B,418.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
293,147,psytrance,74,96,0,88,8,0,50,-7,G Major,4,9B,457.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
294,148,psytrance,66,97,0,83,35,0,40,-6,C Major,4,8B,528.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
295,150,psytrance,52,91,0,89,12,0,30,-9,B Minor,4,10A,561.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
296,147,psytrance,73,91,0,86,24,0,10,-9,G#/A♭ Major,4,4B,582.0,Trance,4,22,13,0,0,0,0,0,0,1,0,0,0
297,150,psytrance,65,94,0,86,53,0,20,-6,G Major,4,9B,435.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
298,148,psytrance,74,97,0,81,49,0,10,-7,G Major,3,9B,473.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
299,150,psytrance,62,98,0,78,7,0,30,-6,D Major,4,10B,506.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
300,148,psytrance,57,97,0,85,26,0,10,-8,C♯/D♭ Major,4,3B,466.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
301,150,psytrance,68,97,0,78,60,0,30,-5,B Major,3,1B,470.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
302,154,psytrance,57,100,0,88,40,10,90,-5,B Major,4,1B,486.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
303,150,psytrance,53,96,0,80,22,0,50,-7,C♯/D♭ Major,4,3B,462.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
304,148,psytrance,68,91,0,75,21,0,30,-6,C Major,4,8B,500.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
305,153,"psytrance, trance",56,94,0,82,35,0,10,-9,B Major,3,1B,412.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
306,155,psytrance,54,91,0,83,31,0,10,-6,B Minor,4,10A,445.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
307,144,psytrance,60,91,0,85,19,0,70,-8,B Minor,4,10A,453.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
308,150,psytrance,57,90,0,72,28,0,70,-9,B Minor,4,10A,487.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
309,148,psytrance,62,85,0,82,8,0,10,-10,F#/G♭ Major,4,2B,442.0,Trance,4,18,9,0,0,0,0,0,0,1,0,0,0
310,150,psytrance,59,99,0,84,15,0,40,-7,C♯/D♭ Major,4,3B,431.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
311,150,psytrance,53,97,0,78,46,0,20,-5,A Major,4,11B,424.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
312,147,psytrance,61,93,0,80,10,0,10,-12,C♯/D♭ Major,4,3B,435.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
313,147,"psytrance, downtempo",46,93,0,86,12,0,40,-8,D Major,4,10B,462.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
314,155,psytrance,48,92,0,75,49,0,60,-8,B Minor,4,10A,504.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
315,152,psytrance,62,95,0,79,11,0,10,-8,B Minor,4,10A,471.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
316,148,psytrance,66,98,0,84,45,0,30,-6,A#/B♭ Minor,3,3A,424.0,Trance,4,3,10,0,0,0,0,0,0,1,0,0,0
317,154,psytrance,56,95,0,81,15,0,0,-8,B Minor,4,10A,494.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
318,148,psytrance,51,97,0,86,45,0,30,-11,A Major,4,11B,472.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
319,150,psytrance,60,93,0,79,16,0,10,-7,C Major,4,8B,491.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
320,150,psytrance,64,76,0,78,19,0,10,-9,B Minor,4,10A,460.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
321,149,psytrance,60,94,0,88,77,0,0,-7,G Major,4,9B,467.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
322,150,psytrance,69,90,0,84,30,0,10,-7,D Major,4,10B,492.0,Trance,4,10,1,0,0,0,0,0,0,1,0,0,0
323,147,"psytrance, trance",66,99,0,90,68,10,30,-5,C♯/D♭ Minor,4,12A,448.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
324,153,"psytrance, progressive trance, trance",53,95,0,70,58,0,10,-8,A Major,4,11B,530.0,Melodic Techno,2,0,3,0,0,0,0,0,0,1,0,0,0
325,149,psytrance,64,93,0,87,5,0,40,-8,G Major,4,9B,495.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
326,150,psytrance,62,97,0,85,28,0,50,-5,F#/G♭ Minor,4,11A,454.0,Trance,4,19,2,0,0,0,0,0,0,1,0,0,0
327,150,psytrance,58,96,0,73,9,0,60,-10,E Minor,4,9A,456.0,Trance,4,15,22,0,0,0,0,0,0,1,0,0,0
328,150,psytrance,59,91,0,83,42,0,40,-10,A Major,4,11B,490.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
329,152,psytrance,59,84,0,84,39,0,10,-8,A Major,4,11B,427.0,Trance,4,0,3,0,0,0,0,0,0,1,0,0,0
330,148,psytrance,63,84,0,85,58,0,10,-8,G Major,4,9B,457.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
331,148,psytrance,54,86,0,84,9,0,10,-8,C♯/D♭ Major,4,3B,558.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
332,148,psytrance,52,93,0,83,13,0,10,-8,B Major,4,1B,398.0,Trance,4,4,7,0,0,0,0,0,0,1,0,0,0
333,146,psytrance,55,98,0,86,21,0,10,-7,C♯/D♭ Minor,4,12A,508.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
334,147,psytrance,72,92,0,78,23,0,30,-8,C♯/D♭ Major,3,3B,516.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
335,150,psytrance,61,94,0,77,48,0,10,-6,E Minor,4,9A,399.0,Trance,4,15,22,0,0,0,0,0,0,1,0,0,0
336,148,psytrance,52,98,0,80,49,0,10,-6,G Major,4,9B,442.0,Trance,4,20,23,0,0,0,0,0,0,1,0,0,0
337,150,psytrance,59,96,0,85,16,0,20,-7,C♯/D♭ Major,4,3B,441.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
338,148,psytrance,64,97,0,77,42,0,10,-7,C♯/D♭ Major,4,3B,445.0,Trance,4,8,11,0,0,0,0,0,0,1,0,0,0
339,147,psytrance,61,97,0,67,9,0,50,-8,C Major,4,8B,470.0,Trance,4,6,21,0,0,0,0,0,0,1,0,0,0
340,152,psytrance,69,94,0,84,38,0,10,-7,B Minor,3,10A,423.0,Trance,4,5,0,0,0,0,0,0,0,1,0,0,0
341,150,psytrance,52,89,0,79,31,0,60,-9,E Minor,4,9A,496.0,Trance,4,15,22,0,0,0,0,0,0,1,0,0,0
342,150,psytrance,62,94,0,80,37,0,10,-5,C♯/D♭ Minor,4,12A,485.0,Trance,4,9,4,0,0,0,0,0,0,1,0,0,0
